sample,nonambig,all
W658/2008/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10155,10302
W299/2008/USA/CA/Kern/WN02/unknown/Bird-other,10220,10302
W812/2008/USA/CA/Sacramento/WN02/unknown/Bird-other,10299,10302
W661/2008/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10299,10302
W654/2007/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10299,10302
W801/2006/USA/CA/Sacramento/WN02/unknown/Bird-other,10083,10302
W807/2007/USA/CA/Sacramento/WN02/unknown/Bird-other,10299,10302
W802/2007/USA/CA/Yolo/WN02/unknown/Bird-other,9393,10302
W649/2007/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10192,10302
W650/2007/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10090,10302
W652/2007/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,9440,10302
KR348916/2008/USA/CA/Contra_Costa/WN02/unknown/Mosquito-Culex,10299,10302
KJ501206/2008/USA/CA/Unknown/WN02/unknown/Mosquito-Culex,10299,10302
KR348917/2008/USA/CA/Contra_Costa/WN02/unknown/Mosquito-Culex,10263,10302
KR349025/2007/USA/CA/Shasta/WN02/unknown/Mosquito-Culex,10135,10302
KR349017/2007/USA/CA/Shasta/WN02/unknown/Mosquito-Culex,10135,10302
KR349000/2008/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10135,10302
W808/2007/USA/CA/Sacramento/WN02/unknown/Bird-other,10299,10302
W806/2007/USA/CA/Sacramento/WN02/unknown/Bird-other,8485,10302
KR348997/2005/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10208,10302
KR349018/2007/USA/CA/Shasta/WN02/unknown/Mosquito-Culex,10135,10302
KR349015/2004/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10135,10302
KR348999/2005/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10135,10302
KR349012/2005/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10135,10302
KR349007/2005/USA/CA/Solano/WN02/unknown/Mosquito-Culex,10135,10302
KR348974/2004/USA/CA/Los_Angeles/WN02/unknown/Mosquito-Culex,10093,10302
KR349024/2003/USA/CA/Imperial/WN02/unknown/Mosquito-Culex,10135,10302
KR349023/2004/USA/CA/Yolo/WN02/unknown/Mosquito-Culex,10050,10302
KR348996/2004/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10101,10302
KR348994/2005/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10135,10302
KR348998/2008/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10135,10302
KR349011/2005/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10214,10302
KR349009/2005/USA/CA/Solano/WN02/unknown/Mosquito-Culex,10263,10302
KR349013/2007/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10135,10302
KR349008/2005/USA/CA/Yolo/WN02/unknown/Mosquito-Culex,10282,10302
KR348995/2005/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10220,10302
KR348952/2007/USA/CA/Los_Angeles/WN02/unknown/Mosquito-Culex,10299,10302
KJ501132/2007/USA/CA/Unknown/WN02/unknown/Mosquito-Culex,10299,10302
W651/2007/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10279,10302
W799/2006/USA/CA/Sacramento/WN02/unknown/Bird-other,10100,10302
W798/2006/USA/CA/Yolo/WN02/unknown/Bird-other,9399,10302
W792/2005/USA/CA/Yolo/WN02/unknown/Bird-crow,10100,10302
KJ501352/2003/USA/OK/Unknown/WN02/unknown/Bird-crow,10299,10302
KJ501356/2003/USA/TX/Unknown/WN02/unknown/Bird-other,10299,10302
KJ501357/2003/USA/TX/Unknown/WN02/unknown/Bird-other,10299,10302
KR348966/2011/USA/CA/Los_Angeles/WN02/unknown/Mosquito-Culex,10299,10302
W424/2010/USA/CA/Kern/WN02/unknown/Mosquito-Culex,10040,10302
W425/2010/USA/CA/Kern/WN02/unknown/Mosquito-Culex,9922,10302
KR348920/2009/USA/CA/Contra_Costa/WN02/unknown/Mosquito-Culex,10299,10302
KJ501100/2009/USA/CA/Unknown/WN02/unknown/Mosquito-Culex,10299,10302
W817/2009/USA/CA/Sacramento/WN02/unknown/Bird-other,9514,10302
W823/2009/USA/CA/Yolo/WN02/unknown/Bird-other,10089,10302
W128/2008/USA/CA/Calaveras/WN02/unknown/Bird-other,10299,10302
W655/2007/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10299,10302
W809/2007/USA/CA/Sacramento/WN02/unknown/Bird-other,9644,10302
KR348915/2011/USA/CA/Contra_Costa/WN02/unknown/Mosquito-Culex,10299,10302
KJ501096/2011/USA/CA/Unknown/WN02/unknown/Mosquito-Culex,10299,10302
W674/2010/USA/CA/Yolo/WN02/unknown/Mosquito-Culex,9989,10302
W731/2010/USA/CA/Sacramento/WN02/unknown/Bird-other,10299,10302
W142/2011/USA/CA/Placer/WN02/unknown/Bird-other,10205,10302
W185/2009/USA/CA/Kings/WN02/unknown/Mosquito-Culex,10299,10302
W405/2009/USA/CA/Kern/WN02/unknown/Mosquito-Culex,10299,10302
W139/2010/USA/CA/Fresno/WN02/unknown/Bird-other,10294,10302
W324/2011/USA/CA/Kern/WN02/unknown/Bird-other,9830,10302
W334/2012/USA/CA/Kern/WN02/unknown/Bird-other,8787,10302
W328/2012/USA/CA/Kern/WN02/unknown/Bird-other,10245,10302
W446/2012/USA/CA/Kern/WN02/unknown/Mosquito-Culex,9322,10302
W146/2012/USA/CA/Tulare/WN02/unknown/Bird-crow,10299,10302
W429/2011/USA/CA/Kern/WN02/unknown/Mosquito-Culex,10299,10302
W437/2011/USA/CA/Kern/WN02/unknown/Mosquito-Culex,10299,10302
W337/2012/USA/CA/Kern/WN02/unknown/Bird-crow,9851,10302
W331/2012/USA/CA/Kern/WN02/unknown/Bird-other,10081,10302
W335/2012/USA/CA/Kern/WN02/unknown/Bird-crow,9745,10302
W332/2012/USA/CA/Kern/WN02/unknown/Bird-other,8244,10302
W340/2013/USA/CA/Kern/WN02/unknown/Bird-other,10013,10302
W423/2010/USA/CA/Kern/WN02/unknown/Mosquito-Culex,10299,10302
W665/2009/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10210,10302
W670/2010/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10185,10302
W675/2010/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10299,10302
W676/2010/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10299,10302
W189/2010/USA/CA/Kings/WN02/unknown/Mosquito-Culex,9812,10302
KM012175/2012/USA/CA/Unknown/WN02/unknown/Human,10299,10302
W198/2012/USA/CA/Fresno/WN02/unknown/Mosquito-Culex,10299,10302
W214/2014/USA/CA/Madera/WN02/unknown/Mosquito-Culex,10267,10302
KR348918/2011/USA/CA/Contra_Costa/WN02/unknown/Mosquito-Culex,10299,10302
KJ501098/2011/USA/CA/Unknown/WN02/unknown/Mosquito-Culex,10299,10302
W431/2011/USA/CA/Kern/WN02/unknown/Mosquito-Culex,10299,10302
W432/2011/USA/CA/Kern/WN02/unknown/Mosquito-Culex,10090,10302
W303/2008/USA/CA/Kern/WN02/unknown/Bird-other,9678,10302
W319/2010/USA/CA/Kern/WN02/unknown/Bird-other,10299,10302
W316/2010/USA/CA/Kern/WN02/unknown/Bird-other,10186,10302
KR348984/2011/USA/CA/Kern/WN02/unknown/Mosquito-Culex,10135,10302
KR348982/2011/USA/CA/Kern/WN02/unknown/Mosquito-Culex,10135,10302
KR348980/2011/USA/CA/Kern/WN02/unknown/Mosquito-Culex,10135,10302
KR348983/2011/USA/CA/Kern/WN02/unknown/Mosquito-Culex,10258,10302
W435/2011/USA/CA/Kern/WN02/unknown/Mosquito-Culex,8290,10302
JQ700441/2011/USA/CA/Unknown/WN02/unknown/Human,10299,10302
W140/2011/USA/CA/San_Joaquin/WN02/unknown/Bird-other,10299,10302
W199/2012/USA/CA/Fresno/WN02/unknown/Mosquito-Culex,10299,10302
W220/2014/USA/CA/Fresno/WN02/unknown/Mosquito-Culex,10299,10302
W748/2013/USA/CA/Sacramento/WN02/unknown/Bird-crow,10299,10302
W225/2015/USA/CA/Tulare/WN02/unknown/Mosquito-Culex,10299,10302
W172/2017/USA/CA/Butte/WN02/unknown/Bird-other,10299,10302
W714/2016/USA/CA/Yolo/WN02/unknown/Mosquito-Culex,10299,10302
W774/2016/USA/CA/Sacramento/WN02/unknown/Bird-crow,10299,10302
W771/2016/USA/CA/Sacramento/WN02/unknown/Bird-crow,10299,10302
W773/2016/USA/CA/Sacramento/WN02/unknown/Bird-other,10299,10302
W711/2015/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10299,10302
W767/2015/USA/CA/Sacramento/WN02/unknown/Bird-other,10299,10302
W154/2013/USA/CA/Butte/WN02/unknown/Bird-other,10271,10302
W702/2014/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10016,10302
W193/2012/USA/CA/Yuba/WN02/unknown/Mosquito-Culex,10299,10302
W741/2012/USA/CA/Sacramento/WN02/unknown/Bird-crow,10299,10302
W677/2011/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10299,10302
W745/2012/USA/CA/Sacramento/WN02/unknown/Bird-crow,10299,10302
W678/2011/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10299,10302
W740/2011/USA/CA/Sacramento/WN02/unknown/Bird-crow,10299,10302
W736/2011/USA/CA/Sacramento/WN02/unknown/Bird-crow,10299,10302
W682/2011/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10299,10302
W690/2012/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10089,10302
W691/2013/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10299,10302
W160/2013/USA/CA/Shasta/WN02/unknown/Bird-other,9446,10302
W751/2013/USA/CA/Sacramento/WN02/unknown/Bird-other,10299,10302
W223/2015/USA/CA/Yuba/WN02/unknown/Mosquito-Culex,10299,10302
W229/2015/USA/CA/Butte/WN02/unknown/Mosquito-Culex,10299,10302
W706/2015/USA/CA/Yolo/WN02/unknown/Mosquito-Culex,9892,10302
W230/2015/USA/CA/Lake/WN02/unknown/Mosquito-Culex,10299,10302
W709/2015/USA/CA/Yolo/WN02/unknown/Mosquito-Culex,10220,10302
W710/2015/USA/CA/Yolo/WN02/unknown/Mosquito-Culex,10220,10302
W716/2016/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10299,10302
W713/2016/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10299,10302
W720/2017/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10299,10302
W776/2017/USA/CA/Sacramento/WN02/unknown/Bird-crow,10299,10302
W779/2017/USA/CA/Sacramento/WN02/unknown/Bird-other,10299,10302
W777/2017/USA/CA/Sacramento/WN02/unknown/Bird-other,10259,10302
W778/2017/USA/CA/Sacramento/WN02/unknown/Bird-other,10299,10302
W724/2017/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10299,10302
W781/2017/USA/CA/Sacramento/WN02/unknown/Bird-crow,10299,10302
W723/2017/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10299,10302
W717/2016/USA/CA/Yolo/WN02/unknown/Mosquito-Culex,10299,10302
W759/2014/USA/CA/Sacramento/WN02/unknown/Bird-crow,10089,10302
W760/2014/USA/CA/Sacramento/WN02/unknown/Bird-other,10189,10302
W758/2014/USA/CA/Sacramento/WN02/unknown/Bird-crow,10299,10302
W768/2015/USA/CA/Sacramento/WN02/unknown/Bird-crow,10122,10302
W671/2010/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,9927,10302
W732/2010/USA/CA/Sacramento/WN02/unknown/Bird-crow,10299,10302
W673/2010/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,9892,10302
W733/2010/USA/CA/Sacramento/WN02/unknown/Bird-crow,10299,10302
W769/2016/USA/CA/Sacramento/WN02/unknown/Bird-other,10295,10302
W718/2016/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10299,10302
W775/2016/USA/CA/Yolo/WN02/unknown/Bird-crow,10171,10302
W721/2017/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,9971,10302
W224/2015/USA/CA/Contra_Costa/WN02/unknown/Mosquito-Culex,10299,10302
W708/2015/USA/CA/Yolo/WN02/unknown/Mosquito-Culex,10089,10302
W234/2016/USA/CA/Yuba/WN02/unknown/Mosquito-Culex,10265,10302
W245/2017/USA/CA/Kings/WN02/unknown/Mosquito-Culex,10299,10302
W246/2017/USA/CA/Kings/WN02/unknown/Mosquito-Culex,10127,10302
W819/2009/USA/CA/Yolo/WN02/unknown/Bird-other,9376,10302
W686/2012/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10154,10302
W747/2012/USA/CA/Sacramento/WN02/unknown/Bird-other,10299,10302
W647/2006/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,9868,10302
W657/2008/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10267,10302
W125/2007/USA/CA/Stanislaus/WN02/unknown/Bird-other,10299,10302
W131/2008/USA/CA/Stanislaus/WN02/unknown/Bird-other,10299,10302
W135/2009/USA/CA/Stanislaus/WN02/unknown/Bird-other,10299,10302
W136/2010/USA/CA/Stanislaus/WN02/unknown/Bird-other,9871,10302
W138/2010/USA/CA/Stanislaus/WN02/unknown/Bird-other,10291,10302
W148/2012/USA/CA/Merced/WN02/unknown/Bird-crow,10299,10302
W151/2012/USA/CA/Merced/WN02/unknown/Bird-other,10299,10302
W137/2010/USA/CA/Placer/WN02/unknown/Bird-other,9481,10302
W728/2010/USA/CA/Sacramento/WN02/unknown/Bird-crow,10299,10302
W730/2010/USA/CA/Sacramento/WN02/unknown/Bird-crow,10299,10302
W672/2010/USA/CA/Yolo/WN02/unknown/Mosquito-Culex,9993,10302
GQ507483/2007/USA/CA/Los_Angeles/WN02/unknown/Human,10299,10302
W786/2004/USA/CA/Sacramento/WN02/unknown/Bird-other,10087,10302
KR348963/2011/USA/CA/Los_Angeles/WN02/unknown/Mosquito-Culex,10299,10302
KJ501142/2011/USA/CA/Unknown/WN02/unknown/Mosquito-Culex,10299,10302
KR348962/2011/USA/CA/Los_Angeles/WN02/unknown/Mosquito-Culex,10299,10302
KR348957/2010/USA/CA/Los_Angeles/WN02/unknown/Mosquito-Culex,10299,10302
W147/2012/USA/CA/Los_Angeles/WN02/unknown/Bird-crow,10299,10302
W197/2012/USA/CA/Los_Angeles/WN02/unknown/Mosquito-Culex,10268,10302
KR348958/2011/USA/CA/Los_Angeles/WN02/unknown/Mosquito-Culex,10299,10302
KR348961/2011/USA/CA/Los_Angeles/WN02/unknown/Mosquito-Culex,10299,10302
KR348956/2010/USA/CA/Los_Angeles/WN02/unknown/Mosquito-Culex,10299,10302
W190/2011/USA/CA/Los_Angeles/WN02/unknown/Mosquito-Culex,10052,10302
KJ501135/2010/USA/CA/Unknown/WN02/unknown/Mosquito-Culex,10299,10302
KJ501136/2010/USA/CA/Unknown/WN02/unknown/Mosquito-Culex,10299,10302
KJ501141/2011/USA/CA/Unknown/WN02/unknown/Mosquito-Culex,10299,10302
KJ501201/2011/USA/CA/Unknown/WN02/unknown/Mosquito-Culex,10299,10302
KJ501137/2011/USA/CA/Unknown/WN02/unknown/Mosquito-Culex,10299,10302
KJ501138/2011/USA/CA/Unknown/WN02/unknown/Mosquito-Culex,10299,10302
KJ501140/2011/USA/CA/Unknown/WN02/unknown/Mosquito-Culex,10299,10302
W005/2012/USA/CA/San_Diego/WN02/unknown/Bird-crow,10299,10302
KR348959/2011/USA/CA/Los_Angeles/WN02/unknown/Mosquito-Culex,10263,10302
KR349022/2011/USA/CA/Los_Angeles/WN02/unknown/Mosquito-Culex,10215,10302
KJ501116/2008/USA/CA/Unknown/WN02/unknown/Mosquito-Culex,10299,10302
KR348936/2008/USA/CA/Riverside/WN02/unknown/Mosquito-Culex,10263,10302
KR348964/2011/USA/CA/Los_Angeles/WN02/unknown/Mosquito-Culex,10299,10302
KJ501143/2011/USA/CA/Unknown/WN02/unknown/Mosquito-Culex,10299,10302
KR348973/2011/USA/CA/Los_Angeles/WN02/unknown/Mosquito-Culex,10299,10302
KJ501150/2011/USA/CA/Unknown/WN02/unknown/Mosquito-Culex,10299,10302
KR348972/2011/USA/CA/Los_Angeles/WN02/unknown/Mosquito-Culex,10299,10302
KJ501149/2011/USA/CA/Unknown/WN02/unknown/Mosquito-Culex,10299,10302
KR348969/2011/USA/CA/Los_Angeles/WN02/unknown/Mosquito-Culex,10299,10302
KJ501148/2011/USA/CA/Unknown/WN02/unknown/Mosquito-Culex,10299,10302
KJ501410/2006/USA/MN/Unknown/WN02/unknown/Bird-other,10299,10302
KX547594/2013/USA/NY/Westchester/WN02/unknown/Mosquito-Aedes,10299,10302
MF175857/2015/USA/TX/Fort_Bend/WN02/unknown/Mosquito-Culex,10294,10302
MF175867/2015/USA/TX/Fort_Bend/WN02/unknown/Mosquito-Culex,10293,10302
KX547278/2012/USA/NY/Albany/WN02/unknown/Bird-crow,10299,10302
JF920757/2008/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex,10299,10302
KC333386/2012/USA/TX/Harris/WN02/unknown/Bird-other,10299,10302
KC333382/2012/USA/TX/Harris/WN02/unknown/Bird-other,10299,10302
KC333379/2012/USA/TX/Harris/WN02/unknown/Bird-other,10299,10302
MF175818/2013/USA/TX/Dallas/WN02/unknown/Mosquito-Culex,10247,10302
MF175828/2013/USA/TX/Dallas/WN02/unknown/Mosquito-Culex,10247,10302
MF175825/2013/USA/TX/Dallas/WN02/unknown/Mosquito-Culex,10247,10302
MF175827/2013/USA/TX/Dallas/WN02/unknown/Mosquito-Culex,10247,10302
HM488194/2005/USA/IL/Unknown/WN02/unknown/Bird-crow,10299,10302
MH170229/2006/USA/CO/Weld/WN02/unknown/Mosquito-unknown,10299,10302
MH170249/2006/USA/CO/Weld/WN02/unknown/Mosquito-Culex,10299,10302
HM756660/2008/USA/NY/Unknown/WN02/unknown/Bird-other,10299,10302
KX547470/2007/USA/NY/Erie/WN02/unknown/Bird-crow,10299,10302
KX547223/2005/USA/NY/Queens/WN02/unknown/Bird-crow,10299,10302
JF920729/2006/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex,10299,10302
JF920739/2007/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex,10299,10302
JF920732/2006/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex,10299,10302
JF920736/2006/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex,10299,10302
JF920737/2006/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex,10299,10302
JF920749/2008/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex,10299,10302
KJ501260/2008/USA/SD/Day/WN02/unknown/Bird-other,10299,10302
KC711057/2012/USA/TX/Denton/WN02/unknown/Mosquito-Culex,10299,10302
KX547297/2007/USA/NY/Orleans/WN02/unknown/Bird-crow,10299,10302
HM488199/2007/USA/NY/Unknown/WN02/unknown/Bird-crow,10299,10302
HM488165/2007/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex,10299,10302
KX547518/2009/USA/NY/Columbia/WN02/unknown/Bird-crow,10299,10302
KX547517/2009/USA/NY/Ulster/WN02/unknown/Bird-crow,10299,10302
KX547494/2010/USA/NY/Schenectady/WN02/unknown/Bird-crow,10299,10302
KJ145828/2010/USA/NY/Unknown/WN02/unknown/Bird-crow,10299,10302
MH170260/2009/USA/GA/Fulton/WN02/unknown/Mosquito-Culex,10299,10302
KC333383/2012/USA/TX/Harris/WN02/unknown/Bird-other,10299,10302
KX547309/2008/USA/NY/Suffolk/WN02/unknown/Bird-crow,10299,10302
HM488243/2008/USA/NY/Unknown/WN02/unknown/Bird-crow,10299,10302
JF488097/2007/USA/NY/Unknown/WN02/unknown/Bird-crow,10299,10302
HM488240/2008/USA/NY/Unknown/WN02/unknown/Bird-other,10299,10302
KX547543/2007/USA/NY/Westchester/WN02/unknown/Mosquito-Culex,10299,10302
JF920740/2007/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex,10299,10302
JF920748/2008/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex,10299,10302
JF920742/2007/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex,10299,10302
JF920755/2008/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex,10299,10302
KX547442/2010/USA/NY/Westchester/WN02/unknown/Mosquito-Culex,10299,10302
KX547172/2009/USA/NY/Greene/WN02/unknown/Bird-crow,10299,10302
KX547535/2007/USA/NY/Schenectady/WN02/unknown/Bird-other,10299,10302
KX547290/2007/USA/NY/Schenectady/WN02/unknown/Bird-crow,10299,10302
KX547500/2007/USA/NY/Dutchess/WN02/unknown/Bird-crow,10299,10302
KX547211/2006/USA/NY/Putnam/WN02/unknown/Bird-crow,10299,10302
KJ501259/2008/USA/SD/Yankton/WN02/unknown/Bird-other,10299,10302
JF415917/2007/USA/TX/Harris/WN02/unknown/Bird-other,10299,10302
KJ501253/2008/USA/ND/Burleigh/SW03/unknown/Bird-other,10297,10302
JN183886/2008/USA/NY/Unknown/SW03/unknown/Bird-other,10299,10302
KX547361/2010/USA/NY/Suffolk/SW03/unknown/Mosquito-Culex,10299,10302
KC333375/2012/USA/TX/Harris/SW03/unknown/Bird-other,10299,10302
JF415914/2005/USA/TX/Harris/SW03/unknown/Mosquito-Culex,10299,10302
MH170272/2007/USA/GA/Chatham/SW03/unknown/Mosquito-Culex,10299,10302
KX547539/2007/USA/NY/Tompkins/SW03/unknown/Bird-crow,10299,10302
KX547528/2007/USA/NY/Queens/SW03/unknown/Bird-other,10299,10302
HM488201/2007/USA/NY/Unknown/SW03/unknown/Bird-crow,10299,10302
JX015517/2008/USA/TX/El_Paso/SW03/unknown/Mosquito-Culex,10299,10302
JX015518/2008/Mexico/MEX/CHH/Ciudad_Juarez/SW03/unknown/Mosquito-Culex,10299,10302
JX015520/2009/Mexico/MEX/CHH/Ciudad_Juarez/SW03/unknown/Mosquito-Culex,10299,10302
KX547561/2009/USA/NY/Suffolk/WN02/unknown/Bird-crow,10299,10302
KX547545/2007/USA/NY/Monroe/WN02/unknown/Bird-crow,10299,10302
JF415929/2005/USA/TX/Harris/WN02/unknown/Bird-other,10299,10302
KX547215/2006/USA/NY/Niagara/WN02/unknown/Mosquito-Culex,10299,10302
KX547292/2009/USA/NY/Suffolk/WN02/unknown/Mosquito-Culex,10299,10302
KX547341/2005/USA/NY/Dutchess/WN02/unknown/Bird-crow,10299,10302
KJ501238/2008/USA/MN/Lacqui_Parle/WN02/unknown/Bird-other,10295,10302
KJ501425/2007/USA/SD/Unknown/WN02/unknown/Bird-other,10299,10302
MH170261/2008/USA/GA/Dekalb/WN02/unknown/Mosquito-Culex,10299,10302
MH170271/2008/USA/GA/Dekalb/WN02/unknown/Mosquito-Culex,10299,10302
MH170252/2007/USA/CO/Weld/WN02/unknown/Mosquito-Culex,10299,10302
KX547521/2005/USA/NY/Schuyler/WN02/unknown/Bird-crow,10299,10302
GQ507481/2006/USA/NE/Douglas/WN02/unknown/Human,10299,10302
JF920760/2009/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex,10299,10302
KJ501442/2010/USA/AZ/Maricopa/WN02/unknown/Bird-other,10299,10302
KJ501438/2010/USA/AZ/Unknown/WN02/unknown/Bird-other,10289,10302
JF957186/2010/USA/AZ/Unknown/WN02/unknown/Human,10299,10302
JF957185/2010/USA/AZ/Unknown/WN02/unknown/Human,10299,10302
JQ700440/2011/USA/AZ/Unknown/WN02/unknown/Human,10299,10302
KF704158/2010/USA/AZ/Maricopa/WN02/unknown/Mosquito-Culex,10299,10302
MG004539/2014/USA/AZ/Maricopa/WN02/unknown/Mosquito-Culex,10292,10302
KM012170/2012/USA/AZ/Unknown/WN02/unknown/Human,10299,10302
KM012174/2012/USA/AZ/Unknown/WN02/unknown/Human,10299,10302
JF920752/2008/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex,10299,10302
KJ501417/2006/USA/NC/Unknown/WN02/unknown/Bird-other,10219,10302
MG004529/2014/USA/AZ/Maricopa/WN02/unknown/Mosquito-Culex,10203,10302
KJ501241/2009/USA/MN/Swift/WN02/unknown/Bird-other,10299,10302
HM488239/2008/USA/NY/Unknown/SW03/unknown/Bird-crow,10299,10302
AY289214/2002/USA/TX/Jefferson/NY99/unknown/Human,10299,10302
AF481864/1998/Israel/ISR/D/Eilat/pre-NY/unknown/Bird-other,10299,10302
MG004540/2015/USA/AZ/Maricopa/SW03/unknown/Mosquito-Culex,10292,10302
MG004533/2014/USA/AZ/Maricopa/SW03/unknown/Mosquito-Culex,10289,10302
MF175866/2014/USA/TX/El_Paso/SW03/unknown/Mosquito-Culex,10291,10302
JX015523/2010/USA/TX/El_Paso/SW03/unknown/Mosquito-Culex,10299,10302
KM012172/2012/USA/TX/Unknown/SW03/unknown/Human,10299,10302
GQ507480/2005/USA/CA/Los_Angeles/SW03/unknown/Human,10298,10302
W134/2009/USA/CA/Kings/SW03/unknown/Bird-other,10299,10302
W183/2008/USA/CA/Tulare/SW03/unknown/Mosquito-Culex,10299,10302
W186/2009/USA/CA/Fresno/SW03/unknown/Mosquito-Culex,10299,10302
W262/2005/USA/CA/Kern/SW03/unknown/Bird-other,10018,10302
W363/2005/USA/CA/Kern/SW03/unknown/Mosquito-Culex,10299,10302
W263/2005/USA/CA/Kern/SW03/unknown/Bird-other,10299,10302
W270/2005/USA/CA/Kern/SW03/unknown/Bird-other,10061,10302
W276/2006/USA/CA/Kern/SW03/unknown/Bird-other,10121,10302
W382/2006/USA/CA/Kern/SW03/unknown/Mosquito-Culex,10299,10302
W378/2006/USA/CA/Kern/SW03/unknown/Mosquito-Culex,10299,10302
W277/2006/USA/CA/Kern/SW03/unknown/Bird-other,10062,10302
W374/2006/USA/CA/Kern/SW03/unknown/Mosquito-Culex,10229,10302
W380/2006/USA/CA/Kern/SW03/unknown/Mosquito-Culex,10276,10302
W381/2006/USA/CA/Kern/SW03/unknown/Mosquito-Culex,10240,10302
W376/2006/USA/CA/Kern/SW03/unknown/Mosquito-Culex,10140,10302
W359/2005/USA/CA/Kern/SW03/unknown/Mosquito-Culex,10299,10302
W269/2005/USA/CA/Kern/SW03/unknown/Bird-other,10210,10302
W377/2006/USA/CA/Kern/SW03/unknown/Mosquito-Culex,10179,10302
W287/2007/USA/CA/Kern/SW03/unknown/Bird-other,10234,10302
W397/2007/USA/CA/Kern/SW03/unknown/Mosquito-Culex,10299,10302
W296/2007/USA/CA/Kern/SW03/unknown/Bird-other,10040,10302
W266/2005/USA/CA/Kern/SW03/unknown/Bird-other,10233,10302
W366/2005/USA/CA/Kern/SW03/unknown/Mosquito-Culex,10299,10302
W267/2005/USA/CA/Kern/SW03/unknown/Bird-other,10040,10302
W278/2006/USA/CA/Kern/SW03/unknown/Bird-other,10265,10302
W279/2006/USA/CA/Kern/SW03/unknown/Bird-other,10093,10302
W297/2007/USA/CA/Kern/SW03/unknown/Bird-other,10061,10302
W393/2007/USA/CA/Kern/SW03/unknown/Mosquito-Culex,10250,10302
W274/2006/USA/CA/Kern/SW03/unknown/Bird-other,10040,10302
W283/2006/USA/CA/Kern/SW03/unknown/Bird-other,9442,10302
W275/2006/USA/CA/Kern/SW03/unknown/Bird-other,10299,10302
W286/2007/USA/CA/Kern/SW03/unknown/Bird-other,10061,10302
W289/2007/USA/CA/Kern/SW03/unknown/Bird-other,10137,10302
W290/2007/USA/CA/Kern/SW03/unknown/Bird-other,10216,10302
W291/2007/USA/CA/Kern/SW03/unknown/Bird-other,10299,10302
W292/2007/USA/CA/Kern/SW03/unknown/Bird-other,10211,10302
